Sexo;Edad;Causas (lista reducida);Total
Mujeres;De 40 a 44 años;Enfermedades del sistema respiratorio;6
Mujeres;De 40 a 44 años;Influenza (gripe);1
Mujeres;De 40 a 44 años;Neumonía;2
Mujeres;De 40 a 44 años;Enfermedades crónicas de las vías respiratorias inferiores (excepto asma);0
Mujeres;De 40 a 44 años;Asma;0
Mujeres;De 40 a 44 años;Insuficiencia respiratoria;0
Mujeres;De 40 a 44 años;Otras enfermedades;3
Mujeres;De 40 a 44 años;Enfermedades del sistema digestivo;5
Mujeres;De 40 a 44 años;Úlcera de estómago, duodeno y yeyuno;0
Mujeres;De 40 a 44 años;Enteritis y colitis no infecciosas;0
Mujeres;De 40 a 44 años;Enfermedad vascular intestinal;0
Mujeres;De 40 a 44 años;Cirrosis y otras enfermedades crónicas del hígado;2
Mujeres;De 40 a 44 años;Otras enfermedades;3
Mujeres;De 40 a 44 años;Enfermedades de la piel y del tejido subcutáneo;0
Mujeres;De 40 a 44 años;Enfermedades del sistema osteomuscular y del tejido conjuntivo;1
Mujeres;De 40 a 44 años;Artritis reumatoide y osteoartrosis;0
Mujeres;De 40 a 44 años;Osteoporosis y fractura patológica;0
Mujeres;De 40 a 44 años;Otras enfermedades;1
Mujeres;De 40 a 44 años;Enfermedades del sistema genitourinario;0
Mujeres;De 40 a 44 años;Enfermedades del riñón y del uréter;0
Mujeres;De 40 a 44 años;Enfermedades de los genitales;0
Mujeres;De 40 a 44 años;Enfermedades de los genitales;0
Mujeres;De 40 a 44 años;Otras enfermedades;0
Mujeres;De 40 a 44 años;Embarazo, parto y puerperio;0
Mujeres;De 40 a 44 años;Afecciones originadas en el periodo perinatal;0
Mujeres;De 40 a 44 años;Malformaciones congénitas, deformidades y anomalías cromosómicas;1
Mujeres;De 40 a 44 años;Malformaciones congénitas, deformidades y anomalías cromosómicas;0
Mujeres;De 40 a 44 años;Malformaciones congénitas, deformidades y anomalías cromosómicas;0
Mujeres;De 40 a 44 años;Malformaciones congénitas, deformidades y anomalías cromosómicas;1
Mujeres;De 40 a 44 años;Síntomas, signos y hallazgos anormales clínicos y de laboratorio;10
Mujeres;De 40 a 44 años;Paro cardíaco, muerte sin asistencia y otra causa desconocida de mortalidad;9
Mujeres;De 40 a 44 años;Senilidad;0
Mujeres;De 40 a 44 años;Muerte súbita infantil;0
Mujeres;De 40 a 44 años;Síntomas, signos y hallazgos anormales clínicos y de laboratorio;1
Mujeres;De 40 a 44 años;Causas externas de mortalidad;15
Mujeres;De 40 a 44 años;Accidentes de tráfico;1
Mujeres;De 40 a 44 años;Otros accidentes;0
Mujeres;De 40 a 44 años;Caídas accidentales;0
Mujeres;De 40 a 44 años;Ahogamiento, sumersión y sofocación accidentales;2
Mujeres;De 40 a 44 años;Accidentes por fuego, humo y sustancias calientes;0
Mujeres;De 40 a 44 años;Envenenamiento accidental por psicofármacos y drogas de abuso;1
Mujeres;De 40 a 44 años;Otros envenenamientos accidentales;0
Mujeres;De 40 a 44 años;Otros accidentes;1
Mujeres;De 40 a 44 años;Suicidio y lesiones autoinfligidas;8
Mujeres;De 40 a 44 años;Agresiones (Homicidio);2
Mujeres;De 40 a 44 años;Eventos de intención no determinada;0
Mujeres;De 40 a 44 años;Complicaciones de la atención médica y quirúrgica;0
Mujeres;De 40 a 44 años;Otras causas externas y sus efectos tardíos;0
Mujeres;De 45 a 49 años;Enfermedades infecciosas intestinales y parasitarias;1
Mujeres;De 45 a 49 años;Enfermedades infecciosas intestinales y parasitarias;0
Mujeres;De 45 a 49 años;Tuberculosis y sus efectos tardíos;0
Mujeres;De 45 a 49 años;Enfermedad meningocócica;0
Mujeres;De 45 a 49 años;Septicemia;0
Mujeres;De 45 a 49 años;Hepatitis vírica;0
Mujeres;De 45 a 49 años;SIDA;1
Mujeres;De 45 a 49 años;VIH+;0
Mujeres;De 45 a 49 años;Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;0
Mujeres;De 45 a 49 años;Tumores;141
Mujeres;De 45 a 49 años;Tumores;2
Mujeres;De 45 a 49 años;Tumores;0
Mujeres;De 45 a 49 años;Tumores;10
Mujeres;De 45 a 49 años;Tumores;11
Mujeres;De 45 a 49 años;Tumores;3
Mujeres;De 45 a 49 años;Tumores;2
Mujeres;De 45 a 49 años;Tumores;5
Mujeres;De 45 a 49 años;Otros tumores;1
Mujeres;De 45 a 49 años;Tumores;1
Mujeres;De 45 a 49 años;Tumores;18
Mujeres;De 45 a 49 años;Otros tumores;0
Mujeres;De 45 a 49 años;Tumores malignos;0
Mujeres;De 45 a 49 años;Melanoma maligno de la piel;3
Mujeres;De 45 a 49 años;Otros tumores;5
Mujeres;De 45 a 49 años;Tumores;47
Mujeres;De 45 a 49 años;Tumores;6
Mujeres;De 45 a 49 años;Tumores;0
Mujeres;De 45 a 49 años;Tumores;6
Mujeres;De 45 a 49 años;Tumores malignos;0
Mujeres;De 45 a 49 años;Tumores;0
Mujeres;De 45 a 49 años;Tumores malignos;0
Mujeres;De 45 a 49 años;Tumores;0
Mujeres;De 45 a 49 años;Tumores;1
Mujeres;De 45 a 49 años;Otros tumores;1
Mujeres;De 45 a 49 años;Tumores;11
Mujeres;De 45 a 49 años;Otros tumores;0
Mujeres;De 45 a 49 años;Tumores;2
Mujeres;De 45 a 49 años;Tumores malignos;1
Mujeres;De 45 a 49 años;Leucemia;3
Mujeres;De 45 a 49 años;Tumores in situ;0
Mujeres;De 45 a 49 años;Tumores benignos;0
Mujeres;De 45 a 49 años;Síndrome mielodisplásico;0
Mujeres;De 45 a 49 años;Otros tumores;2
Mujeres;De 45 a 49 años;Enfermedades de la sangre y de los órganos hematopoyéticos;0
Mujeres;De 45 a 49 años;Enfermedades de la sangre y de los órganos hematopoyéticos;0
Mujeres;De 45 a 49 años;Ciertos trastornos que afectan al mecanismo de la inmunidad;0
Mujeres;De 45 a 49 años;Enfermedades endocrinas, nutricionales y metabólicas;2
Mujeres;De 45 a 49 años;Diabetes mellitus;0
Mujeres;De 45 a 49 años;Otras enfermedades;2
Mujeres;De 45 a 49 años;Trastornos mentales y del comportamiento;3
Mujeres;De 45 a 49 años;Trastornos mentales y del comportamiento;1
Mujeres;De 45 a 49 años;Trastornos mentales y del comportamiento;0
Mujeres;De 45 a 49 años;Trastornos mentales y del comportamiento;0
Mujeres;De 45 a 49 años;Trastornos mentales y del comportamiento;2
Mujeres;De 45 a 49 años;Enfermedades del sistema nervioso y de los órganos de los sentidos;4
Mujeres;De 45 a 49 años;Meningitis;0
Mujeres;De 45 a 49 años;Alzheimer;0
Mujeres;De 45 a 49 años;Otras enfermedades;4
Mujeres;De 45 a 49 años;Enfermedades del sistema circulatorio;24
Mujeres;De 45 a 49 años;Enfermedades cardíacas reumáticas crónicas;0
Mujeres;De 45 a 49 años;Enfermedades hipertensivas;2
Mujeres;De 45 a 49 años;Infarto agudo de miocardio;5
Mujeres;De 45 a 49 años;Otras enfermedades;1
Mujeres;De 45 a 49 años;Insuficiencia cardíaca;2
Mujeres;De 45 a 49 años;Otras enfermedades;2
Mujeres;De 45 a 49 años;Enfermedades cerebrovasculares;9
Mujeres;De 45 a 49 años;Aterosclerosis;0
Mujeres;De 45 a 49 años;Otras enfermedades;3
Mujeres;De 45 a 49 años;Enfermedades del sistema respiratorio;6
Mujeres;De 45 a 49 años;Influenza (gripe);0
Mujeres;De 45 a 49 años;Neumonía;0
Mujeres;De 45 a 49 años;Enfermedades crónicas de las vías respiratorias inferiores (excepto asma);0
Mujeres;De 45 a 49 años;Asma;0
Mujeres;De 45 a 49 años;Insuficiencia respiratoria;1
Mujeres;De 45 a 49 años;Otras enfermedades;5
Mujeres;De 45 a 49 años;Enfermedades del sistema digestivo;16
Mujeres;De 45 a 49 años;Úlcera de estómago, duodeno y yeyuno;0
Mujeres;De 45 a 49 años;Enteritis y colitis no infecciosas;0
Mujeres;De 45 a 49 años;Enfermedad vascular intestinal;2
Mujeres;De 45 a 49 años;Cirrosis y otras enfermedades crónicas del hígado;9
Mujeres;De 45 a 49 años;Otras enfermedades;5
Mujeres;De 45 a 49 años;Enfermedades de la piel y del tejido subcutáneo;0
Mujeres;De 45 a 49 años;Enfermedades del sistema osteomuscular y del tejido conjuntivo;1
Mujeres;De 45 a 49 años;Artritis reumatoide y osteoartrosis;0
Mujeres;De 45 a 49 años;Osteoporosis y fractura patológica;0
Mujeres;De 45 a 49 años;Otras enfermedades;1
Mujeres;De 45 a 49 años;Enfermedades del sistema genitourinario;0
Mujeres;De 45 a 49 años;Enfermedades del riñón y del uréter;0
Mujeres;De 45 a 49 años;Enfermedades de los genitales;0
Mujeres;De 45 a 49 años;Enfermedades de los genitales;0
Mujeres;De 45 a 49 años;Otras enfermedades;0
Mujeres;De 45 a 49 años;Embarazo, parto y puerperio;0
Mujeres;De 45 a 49 años;Afecciones originadas en el periodo perinatal;0
Mujeres;De 45 a 49 años;Malformaciones congénitas, deformidades y anomalías cromosómicas;1
Mujeres;De 45 a 49 años;Malformaciones congénitas, deformidades y anomalías cromosómicas;0
Mujeres;De 45 a 49 años;Malformaciones congénitas, deformidades y anomalías cromosómicas;0
Mujeres;De 45 a 49 años;Malformaciones congénitas, deformidades y anomalías cromosómicas;1
Mujeres;De 45 a 49 años;Síntomas, signos y hallazgos anormales clínicos y de laboratorio;18
Mujeres;De 45 a 49 años;Paro cardíaco, muerte sin asistencia y otra causa desconocida de mortalidad;17
Mujeres;De 45 a 49 años;Senilidad;0
Mujeres;De 45 a 49 años;Muerte súbita infantil;0
Mujeres;De 45 a 49 años;Síntomas, signos y hallazgos anormales clínicos y de laboratorio;1
Mujeres;De 45 a 49 años;Causas externas de mortalidad;28
Mujeres;De 45 a 49 años;Accidentes de tráfico;2
Mujeres;De 45 a 49 años;Otros accidentes;0
Mujeres;De 45 a 49 años;Caídas accidentales;1
Mujeres;De 45 a 49 años;Ahogamiento, sumersión y sofocación accidentales;4
Mujeres;De 45 a 49 años;Accidentes por fuego, humo y sustancias calientes;0
Mujeres;De 45 a 49 años;Envenenamiento accidental por psicofármacos y drogas de abuso;4
Mujeres;De 45 a 49 años;Otros envenenamientos accidentales;0
Mujeres;De 45 a 49 años;Otros accidentes;3
Mujeres;De 45 a 49 años;Suicidio y lesiones autoinfligidas;11
Mujeres;De 45 a 49 años;Agresiones (Homicidio);1
Mujeres;De 45 a 49 años;Eventos de intención no determinada;1
Mujeres;De 45 a 49 años;Complicaciones de la atención médica y quirúrgica;1
Mujeres;De 45 a 49 años;Otras causas externas y sus efectos tardíos;0
Mujeres;De 50 a 54 años;Enfermedades infecciosas intestinales y parasitarias;8
Mujeres;De 50 a 54 años;Enfermedades infecciosas intestinales y parasitarias;0
Mujeres;De 50 a 54 años;Tuberculosis y sus efectos tardíos;0
Mujeres;De 50 a 54 años;Enfermedad meningocócica;0
Mujeres;De 50 a 54 años;Septicemia;4
Mujeres;De 50 a 54 años;Hepatitis vírica;0
Mujeres;De 50 a 54 años;SIDA;2
Mujeres;De 50 a 54 años;VIH+;0
Mujeres;De 50 a 54 años;Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;2
Mujeres;De 50 a 54 años;Tumores;257
Mujeres;De 50 a 54 años;Tumores;4
Mujeres;De 50 a 54 años;Tumores;2
Mujeres;De 50 a 54 años;Tumores;12
Mujeres;De 50 a 54 años;Tumores;21
Mujeres;De 50 a 54 años;Tumores;5
Mujeres;De 50 a 54 años;Tumores;7
Mujeres;De 50 a 54 años;Tumores;11
Mujeres;De 50 a 54 años;Otros tumores;7
Mujeres;De 50 a 54 años;Tumores;1
Mujeres;De 50 a 54 años;Tumores;48
Mujeres;De 50 a 54 años;Otros tumores;1
Mujeres;De 50 a 54 años;Tumores malignos;2
Mujeres;De 50 a 54 años;Melanoma maligno de la piel;4
Mujeres;De 50 a 54 años;Otros tumores;6
Mujeres;De 50 a 54 años;Tumores;64
Mujeres;De 50 a 54 años;Tumores;10
Mujeres;De 50 a 54 años;Tumores;6
Mujeres;De 50 a 54 años;Tumores;9
Mujeres;De 50 a 54 años;Tumores malignos;2
Mujeres;De 50 a 54 años;Tumores;0
Mujeres;De 50 a 54 años;Tumores malignos;0
Mujeres;De 50 a 54 años;Tumores;2
Mujeres;De 50 a 54 años;Tumores;2
Mujeres;De 50 a 54 años;Otros tumores;1
Mujeres;De 50 a 54 años;Tumores;13
Mujeres;De 50 a 54 años;Otros tumores;3
Mujeres;De 50 a 54 años;Tumores;7
Mujeres;De 50 a 54 años;Tumores malignos;5
Mujeres;De 50 a 54 años;Leucemia;2
Mujeres;De 50 a 54 años;Tumores in situ;0
Mujeres;De 50 a 54 años;Tumores benignos;0
Mujeres;De 50 a 54 años;Síndrome mielodisplásico;0
Mujeres;De 50 a 54 años;Otros tumores;0
Mujeres;De 50 a 54 años;Enfermedades de la sangre y de los órganos hematopoyéticos;3
Mujeres;De 50 a 54 años;Enfermedades de la sangre y de los órganos hematopoyéticos;2
Mujeres;De 50 a 54 años;Ciertos trastornos que afectan al mecanismo de la inmunidad;1
Mujeres;De 50 a 54 años;Enfermedades endocrinas, nutricionales y metabólicas;5
Mujeres;De 50 a 54 años;Diabetes mellitus;1
Mujeres;De 50 a 54 años;Otras enfermedades;4
Mujeres;De 50 a 54 años;Trastornos mentales y del comportamiento;1
Mujeres;De 50 a 54 años;Trastornos mentales y del comportamiento;0
Mujeres;De 50 a 54 años;Trastornos mentales y del comportamiento;1
Mujeres;De 50 a 54 años;Trastornos mentales y del comportamiento;0
Mujeres;De 50 a 54 años;Trastornos mentales y del comportamiento;0
Mujeres;De 50 a 54 años;Enfermedades del sistema nervioso y de los órganos de los sentidos;7
Mujeres;De 50 a 54 años;Meningitis;0
Mujeres;De 50 a 54 años;Alzheimer;0
Mujeres;De 50 a 54 años;Otras enfermedades;7
Mujeres;De 50 a 54 años;Enfermedades del sistema circulatorio;47
Mujeres;De 50 a 54 años;Enfermedades cardíacas reumáticas crónicas;0
Mujeres;De 50 a 54 años;Enfermedades hipertensivas;0
Mujeres;De 50 a 54 años;Infarto agudo de miocardio;12
Mujeres;De 50 a 54 años;Otras enfermedades;10
Mujeres;De 50 a 54 años;Insuficiencia cardíaca;2
Mujeres;De 50 a 54 años;Otras enfermedades;11
Mujeres;De 50 a 54 años;Enfermedades cerebrovasculares;10
Mujeres;De 50 a 54 años;Aterosclerosis;0
Mujeres;De 50 a 54 años;Otras enfermedades;2
Mujeres;De 50 a 54 años;Enfermedades del sistema respiratorio;5
Mujeres;De 50 a 54 años;Influenza (gripe);1
Mujeres;De 50 a 54 años;Neumonía;0
Mujeres;De 50 a 54 años;Enfermedades crónicas de las vías respiratorias inferiores (excepto asma);2
Mujeres;De 50 a 54 años;Asma;0
Mujeres;De 50 a 54 años;Insuficiencia respiratoria;0
Mujeres;De 50 a 54 años;Otras enfermedades;2
Mujeres;De 50 a 54 años;Enfermedades del sistema digestivo;16
Mujeres;De 50 a 54 años;Úlcera de estómago, duodeno y yeyuno;0
Mujeres;De 50 a 54 años;Enteritis y colitis no infecciosas;0
Mujeres;De 50 a 54 años;Enfermedad vascular intestinal;2
Mujeres;De 50 a 54 años;Cirrosis y otras enfermedades crónicas del hígado;6
Mujeres;De 50 a 54 años;Otras enfermedades;8
Mujeres;De 50 a 54 años;Enfermedades de la piel y del tejido subcutáneo;0
Mujeres;De 50 a 54 años;Enfermedades del sistema osteomuscular y del tejido conjuntivo;4
Mujeres;De 50 a 54 años;Artritis reumatoide y osteoartrosis;0
Mujeres;De 50 a 54 años;Osteoporosis y fractura patológica;0
Mujeres;De 50 a 54 años;Otras enfermedades;4
Mujeres;De 50 a 54 años;Enfermedades del sistema genitourinario;1
Mujeres;De 50 a 54 años;Enfermedades del riñón y del uréter;1
Mujeres;De 50 a 54 años;Enfermedades de los genitales;0
Mujeres;De 50 a 54 años;Enfermedades de los genitales;0
Mujeres;De 50 a 54 años;Otras enfermedades;0
Mujeres;De 50 a 54 años;Embarazo, parto y puerperio;0
Mujeres;De 50 a 54 años;Afecciones originadas en el periodo perinatal;0
Mujeres;De 50 a 54 años;Malformaciones congénitas, deformidades y anomalías cromosómicas;3
Mujeres;De 50 a 54 años;Malformaciones congénitas, deformidades y anomalías cromosómicas;0
Mujeres;De 50 a 54 años;Malformaciones congénitas, deformidades y anomalías cromosómicas;1
Mujeres;De 50 a 54 años;Malformaciones congénitas, deformidades y anomalías cromosómicas;2
Mujeres;De 50 a 54 años;Síntomas, signos y hallazgos anormales clínicos y de laboratorio;30
Mujeres;De 50 a 54 años;Paro cardíaco, muerte sin asistencia y otra causa desconocida de mortalidad;26
Mujeres;De 50 a 54 años;Senilidad;0
Mujeres;De 50 a 54 años;Muerte súbita infantil;0
Mujeres;De 50 a 54 años;Síntomas, signos y hallazgos anormales clínicos y de laboratorio;4
Mujeres;De 50 a 54 años;Causas externas de mortalidad;21
Mujeres;De 50 a 54 años;Accidentes de tráfico;2
Mujeres;De 50 a 54 años;Otros accidentes;0
Mujeres;De 50 a 54 años;Caídas accidentales;0
Mujeres;De 50 a 54 años;Ahogamiento, sumersión y sofocación accidentales;1
Mujeres;De 50 a 54 años;Accidentes por fuego, humo y sustancias calientes;0
Mujeres;De 50 a 54 años;Envenenamiento accidental por psicofármacos y drogas de abuso;0
Mujeres;De 50 a 54 años;Otros envenenamientos accidentales;0
Mujeres;De 50 a 54 años;Otros accidentes;2
Mujeres;De 50 a 54 años;Suicidio y lesiones autoinfligidas;16
Mujeres;De 50 a 54 años;Agresiones (Homicidio);0
Mujeres;De 50 a 54 años;Eventos de intención no determinada;0
Mujeres;De 50 a 54 años;Complicaciones de la atención médica y quirúrgica;0
Mujeres;De 50 a 54 años;Otras causas externas y sus efectos tardíos;0
Mujeres;De 55 a 59 años;Enfermedades infecciosas intestinales y parasitarias;11
Mujeres;De 55 a 59 años;Enfermedades infecciosas intestinales y parasitarias;3
Mujeres;De 55 a 59 años;Tuberculosis y sus efectos tardíos;0
Mujeres;De 55 a 59 años;Enfermedad meningocócica;0
Mujeres;De 55 a 59 años;Septicemia;1
Mujeres;De 55 a 59 años;Hepatitis vírica;2
Mujeres;De 55 a 59 años;SIDA;0
Mujeres;De 55 a 59 años;VIH+;0
Mujeres;De 55 a 59 años;Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;5
Mujeres;De 55 a 59 años;Tumores;332
Mujeres;De 55 a 59 años;Tumores;6
Mujeres;De 55 a 59 años;Tumores;5
Mujeres;De 55 a 59 años;Tumores;9
Mujeres;De 55 a 59 años;Tumores;21
Mujeres;De 55 a 59 años;Tumores;11
Mujeres;De 55 a 59 años;Tumores;8
Mujeres;De 55 a 59 años;Tumores;29
Mujeres;De 55 a 59 años;Otros tumores;8
Mujeres;De 55 a 59 años;Tumores;1
Mujeres;De 55 a 59 años;Tumores;71
Mujeres;De 55 a 59 años;Otros tumores;0
Mujeres;De 55 a 59 años;Tumores malignos;0
Mujeres;De 55 a 59 años;Melanoma maligno de la piel;3
Mujeres;De 55 a 59 años;Otros tumores;2
Mujeres;De 55 a 59 años;Tumores;73
Mujeres;De 55 a 59 años;Tumores;10
Mujeres;De 55 a 59 años;Tumores;10
Mujeres;De 55 a 59 años;Tumores;19
Mujeres;De 55 a 59 años;Tumores malignos;3
Mujeres;De 55 a 59 años;Tumores;0
Mujeres;De 55 a 59 años;Tumores malignos;0
Mujeres;De 55 a 59 años;Tumores;6
Mujeres;De 55 a 59 años;Tumores;1
Mujeres;De 55 a 59 años;Otros tumores;2
Mujeres;De 55 a 59 años;Tumores;9
Mujeres;De 55 a 59 años;Otros tumores;2
Mujeres;De 55 a 59 años;Tumores;7
Mujeres;De 55 a 59 años;Tumores malignos;4
Mujeres;De 55 a 59 años;Leucemia;7
Mujeres;De 55 a 59 años;Tumores in situ;0
Mujeres;De 55 a 59 años;Tumores benignos;1
Mujeres;De 55 a 59 años;Síndrome mielodisplásico;1
Mujeres;De 55 a 59 años;Otros tumores;3
Mujeres;De 55 a 59 años;Enfermedades de la sangre y de los órganos hematopoyéticos;1
Mujeres;De 55 a 59 años;Enfermedades de la sangre y de los órganos hematopoyéticos;1
Mujeres;De 55 a 59 años;Ciertos trastornos que afectan al mecanismo de la inmunidad;0
Mujeres;De 55 a 59 años;Enfermedades endocrinas, nutricionales y metabólicas;10
Mujeres;De 55 a 59 años;Diabetes mellitus;6
Mujeres;De 55 a 59 años;Otras enfermedades;4
Mujeres;De 55 a 59 años;Trastornos mentales y del comportamiento;4
Mujeres;De 55 a 59 años;Trastornos mentales y del comportamiento;3
Mujeres;De 55 a 59 años;Trastornos mentales y del comportamiento;0
Mujeres;De 55 a 59 años;Trastornos mentales y del comportamiento;0
Mujeres;De 55 a 59 años;Trastornos mentales y del comportamiento;1
Mujeres;De 55 a 59 años;Enfermedades del sistema nervioso y de los órganos de los sentidos;20
Mujeres;De 55 a 59 años;Meningitis;0
Mujeres;De 55 a 59 años;Alzheimer;1
Mujeres;De 55 a 59 años;Otras enfermedades;19
Mujeres;De 55 a 59 años;Enfermedades del sistema circulatorio;63
Mujeres;De 55 a 59 años;Enfermedades cardíacas reumáticas crónicas;0
Mujeres;De 55 a 59 años;Enfermedades hipertensivas;1
Mujeres;De 55 a 59 años;Infarto agudo de miocardio;15
Mujeres;De 55 a 59 años;Otras enfermedades;7
Mujeres;De 55 a 59 años;Insuficiencia cardíaca;4
Mujeres;De 55 a 59 años;Otras enfermedades;11
Mujeres;De 55 a 59 años;Enfermedades cerebrovasculares;18
Mujeres;De 55 a 59 años;Aterosclerosis;0
Mujeres;De 55 a 59 años;Otras enfermedades;7
Mujeres;De 55 a 59 años;Enfermedades del sistema respiratorio;25
Mujeres;De 55 a 59 años;Influenza (gripe);1
Mujeres;De 55 a 59 años;Neumonía;4
Mujeres;De 55 a 59 años;Enfermedades crónicas de las vías respiratorias inferiores (excepto asma);7
